impact_method_name;impact_cat_name;flow_name;flow_category_subcompart;CF_formula;uncert_type_name;uncert_param1;uncert_param2;uncert_param3;CF_per_unit_name;ef_UUID;IW_ef;Stoechiometric_ratio;IW_Sample_CF_Mean;IW_Sample_CF_Variance;IW_Sample_CF_Std dev;IW_Sample_CF_Min;IW_Sample_CF_Max;beta_param_min;beta_param_max;beta_param_alpha;beta_param_beta;CF_unit
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to industrial area, built up;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;4624deff-2016-41d4-b2bf-3db8dab88779;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to industrial area, built up;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;c24fe83a-3170-49a3-ab67-279d34b8d920;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to industrial area, vegetation;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;6f2f97dc-2aeb-482c-a20a-9747f0746898;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to industrial area, vegetation;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;d998622b-6ec3-4082-80b9-22205251fb03;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to inland waterbody, unspecified;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;5a022658-5189-4504-bb60-fc21e49c3004;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to lake, artificial;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;1b3f4af1-ca0a-4235-af27-56030df17933;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to lake, natural (non-use);land;0;none;0;0;0;m2;3c059cc0-170b-4a3e-bcd2-55e11117c253;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to mineral extraction site;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;626915e9-2424-4059-8b6a-fae47161acdf;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to mineral extraction site;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;c3eff967-20d8-4bcd-bd26-2dc2592a37b9;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture and meadow;land;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;7a16b680-6d9a-4db3-a23e-0ec64aca5995;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture and meadow;unspecified resource;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;c8b1dd70-8a13-47c2-bbcf-b075a720de7f;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture and meadow, extensive;land;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;7464da86-f239-4bef-a778-04d5818bb956;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture and meadow, extensive;unspecified resource;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;3dd58a37-be28-49d0-b685-9282619d86f4;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture and meadow, intensive;land;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;ec242c43-095c-4b42-8907-e0f13573f0a4;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture and meadow, intensive;unspecified resource;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;45698560-88a6-41b7-bc82-2037b6b1e005;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture and meadow, organic;land;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;f1211810-39f3-49bd-826f-310dbe82950c;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture and meadow, organic;unspecified resource;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;84912057-3cde-4a28-baac-6395a42b9df3;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture, man made;land;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;fe5274f9-2436-43eb-8f30-3815c71cd46f;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture, man made, extensive;land;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;90c3df57-a55d-4fb0-a0e6-25afc15b384a;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to pasture, man made, intensive;land;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;c288611e-07e0-4b5f-b667-51aeb99bec18;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent agriculture;land;22.66000569;triangle;17.86073994;22.66000569;62.9329279;m2;5aa2c010-fe60-4176-9731-1df76e317f75;Agriculture, mosaic (Agroforestry);1;22.66000569;193.2804562;13.90253416;17.86073994;62.9329279;17.86073994;62.9329279;4.01935E-16;3.37282E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;6e02ccfc-9eb5-4a51-be9a-870c1087c833;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop;unspecified resource;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;bc55a5b7-5a07-4ba7-87af-6f374d79ef06;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, fruit;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;a487b7db-318a-46ff-8e52-2837fab777ad;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, fruit;unspecified resource;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;ecdb040b-aae3-495b-804c-e6b3d6f687ff;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, fruit, extensive;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;59df4945-6ee2-4ea6-9ef7-36c4f4b478f6;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, fruit, extensive;unspecified resource;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;db6f90ef-27fc-41a8-a541-07efdce1fab5;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, fruit, intensive;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;93ac2969-a4e9-49b5-8b97-5cbc6b9b2601;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, fruit, intensive;unspecified resource;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;07a366fe-1c9e-4651-ad1a-1da666316417;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, irrigated;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;31e3aeb5-dae5-4a33-8038-a616442906c3;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, irrigated, extensive;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;ccc8855c-0628-4741-afe7-1c79d463fadf;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, irrigated, intensive;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;8519773f-80c3-4982-b871-170dad258d69;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, non-irrigated;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;1a95203d-8fe0-44ed-9203-22d40c1bc617;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, non-irrigated, extensive;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;60202f55-1d85-4fda-81d7-e6376a74f500;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, non-irrigated, intensive;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;97ad7d9b-eca1-4b54-8b31-9db2527f8518;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, vine;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;3f8e24d7-3d44-4a47-870f-9e3e74decca4;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, vine;unspecified resource;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;975543fa-3eed-4b0c-b87b-50f26630fe89;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, vine, extensive;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;2cb441cd-8d2e-4e5c-a208-48c4fa005c41;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, vine, extensive;unspecified resource;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;ea3bc981-8a35-40e1-82bd-33a12820f98c;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, vine, intensive;land;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;aa784c1b-0d0b-4c69-b631-b045d6ee61af;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent crop, vine, intensive;unspecified resource;22.63665981;triangle;8.310179922;22.63665981;41.67505986;m2;ef4e5109-025b-4786-860e-9dcc2db701a0;Permanent crops;1;22.63665981;272.7532555;16.51524312;8.310179922;41.67505986;8.310179922;41.67505986;3.81373E-16;5.06805E-16;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent forest;land;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;786699f7-8069-49e4-a6e6-dffed3c32314;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent pasture and meadow;land;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;55d84221-b351-45c5-baa9-a08a9f62b04f;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to permanent urban;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;577f7291-6e3b-4050-9239-f34e2aca0cf1;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to river, artificial;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;94e30f54-58ad-4496-b043-637c688e44e0;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to river, natural (non-use);land;0;none;0;0;0;m2;b3467d07-32c2-4b74-b2d3-31525437fc1a;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to sea and ocean;land;0;none;0;0;0;m2;ebb16be1-8db3-42a2-8123-418787422cfe;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
